soil_moisture,soil_moisture_error,surface_temperature,latitude,longitude,adjusted_soil_moisture,valid_soil_moisture
0.27224594,,301.22067,33.29207,-88.69295,0.0054449188,1
0.33743954,,300.8939,32.956165,-88.69295,0.0067487904,1
0.33792007,,300.82718,32.62151,-88.69295,0.006758401,1
0.32638627,,301.48242,32.28808,-88.69295,0.006527725,1
0.3177766,,302.1394,31.955841,-88.69295,0.0063555315,1
0.274865,,302.10925,31.62478,-88.69295,0.0054973,1
0.33364007,,302.72382,31.294872,-88.69295,0.0066728014,1
0.34747356,,302.4377,30.966091,-88.69295,0.0069494713,1
0.335703,,301.57886,30.638416,-88.69295,0.0067140595,1
,,301.05875,30.311827,-88.69295,,0
,,300.60828,29.9863,-88.69295,,0
,,300.43463,29.661814,-88.69295,,0
,,300.90424,29.33835,-88.69295,,0
,,301.60287,29.01589,-88.69295,,0
,,301.75555,28.694414,-88.69295,,0
,,,28.3739,-88.69295,,0
,,,28.054333,-88.69295,,0
,,,27.735691,-88.69295,,0
,,,27.417961,-88.69295,,0
,,,27.101122,-88.69295,,0
,,,26.785158,-88.69295,,0
,,,26.470053,-88.69295,,0
,,,26.15579,-88.69295,,0
,,,25.842354,-88.69295,,0
,,,25.529726,-88.69295,,0
,,,25.217896,-88.69295,,0
,,,24.906843,-88.69295,,0
,,,24.596556,-88.69295,,0
,,,24.28702,-88.69295,,0
,,,23.978218,-88.69295,,0
,,,23.67014,-88.69295,,0
,,,23.36277,-88.69295,,0
,,,23.056093,-88.69295,,0
,,,22.7501,-88.69295,,0
,,,22.444773,-88.69295,,0
,,,22.140102,-88.69295,,0
,,304.50055,21.836075,-88.69295,,0
,,304.4644,21.532677,-88.69295,,0
0.25771898,,304.2464,21.229897,-88.69295,0.0051543796,1
0.2893421,,303.8216,20.927721,-88.69295,0.005786842,1
0.346434,,303.67075,20.626143,-88.69295,0.00692868,1
0.24314535,,303.56226,20.325144,-88.69295,0.004862907,1
0.2972092,,303.41928,20.024717,-88.69295,0.005944184,1
0.37057245,,303.0996,19.72485,-88.69295,0.0074114488,1
0.41210818,,302.6098,19.42553,-88.69295,0.008242164,1
0.36339125,,302.61377,19.126749,-88.69295,0.007267825,1
0.34569606,,302.85068,18.828493,-88.69295,0.006913921,1
0.3732999,,302.97546,18.530754,-88.69295,0.0074659977,1
0.30305466,,303.22208,18.233519,-88.69295,0.006061093,1
0.39144346,,303.34488,17.93678,-88.69295,0.007828869,1
0.5474451,,303.6405,17.640526,-88.69295,0.010948902,1
0.49518627,,303.31024,17.344746,-88.69295,0.009903725,1
0.3475134,,302.12,17.049429,-88.69295,0.006950268,1
0.21470077,,301.8189,16.754568,-88.69295,0.0042940155,1
0.5318891,,302.89377,16.460152,-88.69295,0.010637782,1
,,303.66385,16.166172,-88.69295,,0
,,303.378,15.872617,-88.69295,,0
0.5453316,,302.7675,15.579478,-88.69295,0.010906632,1
0.28821272,,301.6255,15.286747,-88.69295,0.0057642544,1
0.29070836,,300.23544,14.994413,-88.69295,0.005814167,1
0.28800124,,298.5888,14.70247,-88.69295,0.005760025,1
0.292175,,297.15027,14.410906,-88.69295,0.0058434997,1
0.2720879,,299.1684,14.119713,-88.69295,0.005441758,1
0.28029665,,300.9538,13.828882,-88.69295,0.005605933,1
0.33143616,,301.41235,13.538405,-88.69295,0.006628723,1
0.5855769,,302.46558,13.248274,-88.69295,0.011711538,1
,,302.8197,12.958479,-88.69295,,0
,,302.8923,12.669013,-88.69295,,0
,,,12.379867,-88.69295,,0
,,,12.091032,-88.69295,,0
,,,11.802501,-88.69295,,0
,,,11.514265,-88.69295,,0
,,,11.226317,-88.69295,,0
,,,10.938648,-88.69295,,0
,,,10.651252,-88.69295,,0
,,,10.364119,-88.69295,,0
,,,10.077242,-88.69295,,0
,,,9.790613,-88.69295,,0
,,,9.504226,-88.69295,,0
,,,9.218072,-88.69295,,0
,,,8.932143,-88.69295,,0
0.4873756,,282.8576,52.091694,-88.3195,0.009747512,1
0.555866,,283.29294,51.63809,-88.3195,0.01111732,1
0.51551014,,283.88464,51.18893,-88.3195,0.010310203,1
0.56983304,,284.0471,50.74406,-88.3195,0.0113966605,1
0.5783446,,285.11508,50.303333,-88.3195,0.011566891,1
,,286.38904,49.86661,-88.3195,,0
0.5987215,,287.04633,49.433758,-88.3195,0.01197443,1
0.61342597,,287.92426,49.00465,-88.3195,0.012268519,1
,,288.95624,48.579163,-88.3195,,0
,,289.8512,48.15719,-88.3195,,0
,,289.81027,47.738617,-88.3195,,0
0.5665821,,289.74603,47.32334,-88.3195,0.011331641,1
0.5491048,,289.81995,46.911266,-88.3195,0.010982096,1
0.35332093,,289.3536,46.502296,-88.3195,0.0070664184,1
0.33558267,,289.78784,46.09634,-88.3195,0.0067116534,1
0.2390025,,290.27722,45.693314,-88.3195,0.00478005,1
0.2375377,,291.2303,45.293133,-88.3195,0.0047507538,1
0.17365739,,292.52158,44.89572,-88.3195,0.0034731477,1
0.21134847,,293.45322,44.501,-88.3195,0.0042269696,1
0.4561612,,294.77777,44.108894,-88.3195,0.009123224,1
0.27209798,,294.9324,43.71934,-88.3195,0.0054419595,1
0.25622788,,295.33408,43.332268,-88.3195,0.0051245573,1
0.24153025,,295.53198,42.94761,-88.3195,0.004830605,1
0.2440186,,296.96356,42.565308,-88.3195,0.004880372,1
0.22941881,,297.94485,42.185303,-88.3195,0.0045883763,1
0.27188444,,298.05896,41.80753,-88.3195,0.005437689,1
0.31157604,,298.4485,41.431942,-88.3195,0.006231521,1
0.25860408,,298.9175,41.058483,-88.3195,0.0051720813,1
0.20184948,,298.84772,40.6871,-88.3195,0.0040369895,1
0.19465901,,298.60846,40.317745,-88.3195,0.00389318,1
0.23546436,,298.4683,39.950367,-88.3195,0.004709287,1
0.24498898,,298.03458,39.58492,-88.3195,0.0048997793,1
0.2669483,,297.97668,39.22136,-88.3195,0.005338966,1
0.27690104,,297.8905,38.859642,-88.3195,0.0055380207,1
0.30670378,,297.62778,38.499725,-88.3195,0.0061340756,1
0.30648747,,297.42996,38.14157,-88.3195,0.006129749,1
0.3128851,,296.9621,37.785137,-88.3195,0.006257702,1
0.3869126,,296.19492,37.430386,-88.3195,0.007738252,1
0.31575868,,296.55124,37.07728,-88.3195,0.0063151736,1
0.2694236,,297.28223,36.72578,-88.3195,0.0053884718,1
0.2666333,,297.748,36.375854,-88.3195,0.005332666,1
0.3066336,,298.31085,36.027473,-88.3195,0.0061326716,1
0.30796152,,298.75845,35.680595,-88.3195,0.00615923,1
0.29531848,,299.1631,35.335194,-88.3195,0.0059063695,1
0.37146112,,299.67194,34.991234,-88.3195,0.007429222,1
0.35198742,,300.0688,34.64869,-88.3195,0.007039748,1
0.3690098,,300.53772,34.30753,-88.3195,0.007380196,1
0.30552128,,301.12457,33.967724,-88.3195,0.0061104256,1
0.2657148,,301.45377,33.629246,-88.3195,0.0053142956,1
0.28529024,,301.89087,33.29207,-88.3195,0.0057058046,1
0.32871878,,301.70038,32.956165,-88.3195,0.0065743756,1
0.3251995,,301.65674,32.62151,-88.3195,0.00650399,1
0.3360279,,301.9195,32.28808,-88.3195,0.006720558,1
0.35413706,,302.26685,31.955841,-88.3195,0.0070827412,1
0.3468752,,302.60886,31.62478,-88.3195,0.006937504,1
0.40863234,,303.04666,31.294872,-88.3195,0.008172646,1
0.36097297,,302.552,30.966091,-88.3195,0.0072194594,1
0.31341842,,301.72406,30.638416,-88.3195,0.006268368,1
,,301.37607,30.311827,-88.3195,,0
,,301.1544,29.9863,-88.3195,,0
,,300.45795,29.661814,-88.3195,,0
,,,29.33835,-88.3195,,0
,,,29.01589,-88.3195,,0
,,,28.694414,-88.3195,,0
,,,28.3739,-88.3195,,0
,,,28.054333,-88.3195,,0
,,,27.735691,-88.3195,,0
,,,27.417961,-88.3195,,0
,,,27.101122,-88.3195,,0
,,,26.785158,-88.3195,,0
,,,26.470053,-88.3195,,0
,,,26.15579,-88.3195,,0
,,,25.842354,-88.3195,,0
,,,25.529726,-88.3195,,0
,,,25.217896,-88.3195,,0
,,,24.906843,-88.3195,,0
,,,24.596556,-88.3195,,0
,,,24.28702,-88.3195,,0
,,,23.978218,-88.3195,,0
,,,23.67014,-88.3195,,0
,,,23.36277,-88.3195,,0
,,,23.056093,-88.3195,,0
,,,22.7501,-88.3195,,0
,,,22.444773,-88.3195,,0
,,,22.140102,-88.3195,,0
,,304.16214,21.836075,-88.3195,,0
0.5773357,,304.34186,21.532677,-88.3195,0.011546714,1
0.30029035,,303.9335,21.229897,-88.3195,0.006005807,1
0.27685887,,303.4325,20.927721,-88.3195,0.005537177,1
0.19909066,,303.3792,20.626143,-88.3195,0.0039818133,1
0.18685754,,303.3792,20.325144,-88.3195,0.0037371507,1
0.2542929,,303.32803,20.024717,-88.3195,0.005085858,1
0.3172299,,303.25357,19.72485,-88.3195,0.006344598,1
0.42203033,,302.87402,19.42553,-88.3195,0.008440606,1
0.5829458,,302.30957,19.126749,-88.3195,0.011658916,1
0.46331134,,302.58752,18.828493,-88.3195,0.009266227,1
0.57369053,,303.2962,18.530754,-88.3195,0.01147381,1
0.5170774,,303.6667,18.233519,-88.3195,0.010341547,1
0.6065494,,303.62,17.93678,-88.3195,0.012130988,1
0.61002123,,303.77646,17.640526,-88.3195,0.012200424,1
0.5785605,,303.92847,17.344746,-88.3195,0.011571209,1
0.5719552,,303.5144,17.049429,-88.3195,0.011439104,1
0.568622,,303.7111,16.754568,-88.3195,0.01137244,1
,,304.21985,16.460152,-88.3195,,0
,,303.91467,16.166172,-88.3195,,0
,,302.92474,15.872617,-88.3195,,0
0.23825811,,302.03113,15.579478,-88.3195,0.0047651622,1
0.25061914,,301.68097,15.286747,-88.3195,0.0050123828,1
0.311062,,300.34784,14.994413,-88.3195,0.00622124,1
0.34230402,,298.65924,14.70247,-88.3195,0.00684608,1
0.32909596,,296.8033,14.410906,-88.3195,0.0065819193,1
0.27525857,,297.78784,14.119713,-88.3195,0.005505171,1
0.31142315,,300.34036,13.828882,-88.3195,0.006228463,1
0.33111128,,301.07092,13.538405,-88.3195,0.0066222255,1
0.5699823,,301.56778,13.248274,-88.3195,0.011399645,1
,,302.5417,12.958479,-88.3195,,0
,,302.63416,12.669013,-88.3195,,0
,,,12.379867,-88.3195,,0
,,,12.091032,-88.3195,,0
,,,11.802501,-88.3195,,0
,,,11.514265,-88.3195,,0
,,,11.226317,-88.3195,,0
,,,10.938648,-88.3195,,0
,,,10.651252,-88.3195,,0
,,,10.364119,-88.3195,,0
,,,10.077242,-88.3195,,0
,,,9.790613,-88.3195,,0
,,,9.504226,-88.3195,,0
,,,9.218072,-88.3195,,0
,,,8.932143,-88.3195,,0
,,,8.646433,-88.3195,,0
,,,8.360933,-88.3195,,0
,,,8.075637,-88.3195,,0
,,,7.790537,-88.3195,,0
,,,7.5056257,-88.3195,,0
,,,7.2208962,-88.3195,,0
0.22126737,,284.10745,50.74406,-87.94606,0.0044253473,1
0.4912815,,284.98004,50.303333,-87.94606,0.00982563,1
0.5779233,,286.00632,49.86661,-87.94606,0.011558466,1
0.6091776,,286.3957,49.433758,-87.94606,0.012183552,1
0.63879144,,287.58688,49.00465,-87.94606,0.012775828,1
,,288.8271,48.579163,-87.94606,,0
,,289.06738,48.15719,-87.94606,,0
,,289.9799,47.738617,-87.94606,,0
,,290.08804,47.32334,-87.94606,,0
,,290.1991,46.911266,-87.94606,,0
0.3840227,,289.61926,46.502296,-87.94606,0.0076804543,1
0.32142267,,289.2767,46.09634,-87.94606,0.006428453,1
0.24097562,,290.27795,45.693314,-87.94606,0.0048195124,1
0.17305702,,291.1311,45.293133,-87.94606,0.0034611402,1
0.49759626,,292.9062,44.89572,-87.94606,0.009951925,1
0.25816768,,294.1455,44.501,-87.94606,0.0051633534,1
0.16703789,,295.01904,44.108894,-87.94606,0.0033407577,1
0.14190394,,295.16708,43.71934,-87.94606,0.0028380787,1
0.32986313,,294.7791,43.332268,-87.94606,0.0065972623,1
0.106999226,,294.69135,42.94761,-87.94606,0.0021399844,1
0.44080293,,295.7133,42.565308,-87.94606,0.008816059,1
0.31164554,,296.11383,42.185303,-87.94606,0.006232911,1
0.20186655,,297.0085,41.80753,-87.94606,0.004037331,1
0.24825741,,297.5143,41.431942,-87.94606,0.004965148,1
0.22341378,,298.47192,41.058483,-87.94606,0.0044682757,1
0.17656592,,298.60236,40.6871,-87.94606,0.0035313182,1
0.19823352,,298.3281,40.317745,-87.94606,0.00396467,1
0.22479571,,298.3439,39.950367,-87.94606,0.004495914,1
0.23822644,,298.0545,39.58492,-87.94606,0.004764529,1
0.2495382,,298.09338,39.22136,-87.94606,0.004990764,1
0.269022,,298.0465,38.859642,-87.94606,0.0053804396,1
0.28759423,,297.81525,38.499725,-87.94606,0.0057518845,1
0.30821255,,297.71677,38.14157,-87.94606,0.006164251,1
0.3281541,,297.26596,37.785137,-87.94606,0.0065630814,1
0.34838134,,296.78488,37.430386,-87.94606,0.0069676265,1
0.27300102,,296.6273,37.07728,-87.94606,0.00546002,1
0.44903815,,296.93307,36.72578,-87.94606,0.008980763,1
0.3713384,,297.33072,36.375854,-87.94606,0.0074267676,1
0.31221357,,298.15518,36.027473,-87.94606,0.006244271,1
0.44593978,,298.98096,35.680595,-87.94606,0.008918796,1
0.43186218,,299.3042,35.335194,-87.94606,0.008637243,1
0.39101407,,299.82892,34.991234,-87.94606,0.007820281,1
0.3683692,,300.36365,34.64869,-87.94606,0.0073673837,1
0.33762267,,300.225,34.30753,-87.94606,0.0067524533,1
0.2898304,,300.6763,33.967724,-87.94606,0.0057966076,1
0.28998655,,301.1386,33.629246,-87.94606,0.005799731,1
0.30939484,,301.73834,33.29207,-87.94606,0.0061878967,1
0.34656242,,301.9941,32.956165,-87.94606,0.006931248,1
0.3294297,,302.08127,32.62151,-87.94606,0.0065885936,1
0.3082397,,301.99792,32.28808,-87.94606,0.006164794,1
0.31995085,,302.31982,31.955841,-87.94606,0.006399017,1
0.3799233,,302.58435,31.62478,-87.94606,0.0075984662,1
0.44355065,,302.6636,31.294872,-87.94606,0.008871012,1
0.4558605,,302.16684,30.966091,-87.94606,0.009117209,1
0.36098114,,301.8008,30.638416,-87.94606,0.0072196224,1
,,301.8516,30.311827,-87.94606,,0
,,301.85434,29.9863,-87.94606,,0
,,,29.661814,-87.94606,,0
,,,29.33835,-87.94606,,0
,,,29.01589,-87.94606,,0
,,,28.694414,-87.94606,,0
,,,28.3739,-87.94606,,0
,,,28.054333,-87.94606,,0
,,,27.735691,-87.94606,,0
,,,27.417961,-87.94606,,0
,,,27.101122,-87.94606,,0
,,,26.785158,-87.94606,,0
,,,26.470053,-87.94606,,0
,,,26.15579,-87.94606,,0
,,,25.842354,-87.94606,,0
,,,25.529726,-87.94606,,0
,,,25.217896,-87.94606,,0
,,,24.906843,-87.94606,,0
,,,24.596556,-87.94606,,0
,,,24.28702,-87.94606,,0
,,,23.978218,-87.94606,,0
,,,23.67014,-87.94606,,0
,,,23.36277,-87.94606,,0
,,,23.056093,-87.94606,,0
,,,22.7501,-87.94606,,0
,,,22.444773,-87.94606,,0
,,,22.140102,-87.94606,,0
,,304.0382,21.836075,-87.94606,,0
0.43858954,,303.8821,21.532677,-87.94606,0.008771791,1
0.35024127,,303.5405,21.229897,-87.94606,0.0070048254,1
0.32731512,,303.24115,20.927721,-87.94606,0.0065463022,1
0.22579834,,303.1846,20.626143,-87.94606,0.004515967,1
0.25037172,,303.2887,20.325144,-87.94606,0.005007434,1
0.39236894,,303.35782,20.024717,-87.94606,0.007847379,1
0.5910306,,303.4698,19.72485,-87.94606,0.011820612,1
0.56713605,,303.5009,19.42553,-87.94606,0.011342721,1
0.58933777,,302.85306,19.126749,-87.94606,0.011786755,1
0.52480596,,302.67712,18.828493,-87.94606,0.010496119,1
0.60875654,,303.29913,18.530754,-87.94606,0.012175131,1
,,304.2416,18.233519,-87.94606,,0
,,304.35553,17.93678,-87.94606,,0
,,304.20685,17.640526,-87.94606,,0
,,304.64758,17.344746,-87.94606,,0
,,304.80182,17.049429,-87.94606,,0
,,304.4059,16.754568,-87.94606,,0
,,304.38135,16.460152,-87.94606,,0
,,304.14487,16.166172,-87.94606,,0
,,303.4549,15.872617,-87.94606,,0
0.29652852,,302.97174,15.579478,-87.94606,0.0059305704,1
0.3339234,,302.64963,15.286747,-87.94606,0.0066784676,1
0.43156663,,301.00928,14.994413,-87.94606,0.008631333,1
0.35516933,,299.3992,14.70247,-87.94606,0.0071033863,1
0.32191303,,297.77478,14.410906,-87.94606,0.0064382604,1
0.31104332,,297.19055,14.119713,-87.94606,0.0062208665,1
0.2793929,,299.59662,13.828882,-87.94606,0.0055878577,1
0.29017213,,301.68777,13.538405,-87.94606,0.0058034426,1
0.53677416,,301.892,13.248274,-87.94606,0.010735483,1
,,302.43918,12.958479,-87.94606,,0
,,302.5944,12.669013,-87.94606,,0
,,,12.379867,-87.94606,,0
,,,12.091032,-87.94606,,0
,,,11.802501,-87.94606,,0
,,,11.514265,-87.94606,,0
,,,11.226317,-87.94606,,0
,,,10.938648,-87.94606,,0
,,,10.651252,-87.94606,,0
,,,10.364119,-87.94606,,0
,,,10.077242,-87.94606,,0
,,,9.790613,-87.94606,,0
,,,9.504226,-87.94606,,0
,,,9.218072,-87.94606,,0
,,,8.932143,-87.94606,,0
,,,8.646433,-87.94606,,0
,,,8.360933,-87.94606,,0
,,,8.075637,-87.94606,,0
,,,7.790537,-87.94606,,0
,,,7.5056257,-87.94606,,0
,,,7.2208962,-87.94606,,0
,,,6.9363413,-87.94606,,0
,,,6.6519537,-87.94606,,0
,,,6.367726,-87.94606,,0
,,,6.0836515,-87.94606,,0
,,,5.799723,-87.94606,,0
,,,5.5159335,-87.94606,,0
0.64374083,,287.0654,49.00465,-87.57262,0.012874817,1
,,288.52936,48.579163,-87.57262,,0
,,288.6544,48.15719,-87.57262,,0
,,290.30316,47.738617,-87.57262,,0
,,290.3376,47.32334,-87.57262,,0
,,290.61218,46.911266,-87.57262,,0
0.32804218,,290.2516,46.502296,-87.57262,0.0065608434,1
0.26387075,,288.92096,46.09634,-87.57262,0.005277415,1
0.14028782,,289.66754,45.693314,-87.57262,0.0028057562,1
0.08251045,,291.2073,45.293133,-87.57262,0.001650209,1
,,293.5112,44.89572,-87.57262,,0
0.261715,,294.80933,44.501,-87.57262,0.0052342997,1
,,295.2474,44.108894,-87.57262,,0
,,295.19214,43.71934,-87.57262,,0
,,294.3671,43.332268,-87.57262,,0
,,294.39844,42.94761,-87.57262,,0
,,295.01596,42.565308,-87.57262,,0
,,295.45868,42.185303,-87.57262,,0
0.47316688,,296.22147,41.80753,-87.57262,0.009463337,1
0.2260131,,296.9588,41.431942,-87.57262,0.0045202617,1
0.18882391,,298.23566,41.058483,-87.57262,0.003776478,1
0.18315369,,298.38602,40.6871,-87.57262,0.0036630738,1
0.21828417,,298.13773,40.317745,-87.57262,0.0043656835,1
0.2550381,,298.10574,39.950367,-87.57262,0.005100762,1
0.2656634,,298.02957,39.58492,-87.57262,0.0053132675,1
0.27237213,,298.1969,39.22136,-87.57262,0.005447442,1
0.26556543,,298.15012,38.859642,-87.57262,0.0053113084,1
0.28202707,,297.83215,38.499725,-87.57262,0.005640541,1
0.30433294,,297.61603,38.14157,-87.57262,0.0060866587,1
0.33680642,,297.51477,37.785137,-87.57262,0.006736128,1
0.3376259,,297.17917,37.430386,-87.57262,0.0067525175,1
0.33971995,,296.88602,37.07728,-87.57262,0.0067943987,1
0.26062986,,297.60992,36.72578,-87.57262,0.005212597,1
0.3263135,,297.24976,36.375854,-87.57262,0.00652627,1
0.33034927,,297.70096,36.027473,-87.57262,0.0066069853,1
0.36382756,,298.84872,35.680595,-87.57262,0.007276551,1
0.33762437,,299.2498,35.335194,-87.57262,0.0067524873,1
0.25699216,,299.72308,34.991234,-87.57262,0.005139843,1
0.2563557,,300.11115,34.64869,-87.57262,0.005127114,1
0.3201166,,300.0393,34.30753,-87.57262,0.006402332,1
0.32399482,,300.46893,33.967724,-87.57262,0.006479896,1
0.35420153,,300.68536,33.629246,-87.57262,0.00708403,1
0.30281225,,301.45984,33.29207,-87.57262,0.006056245,1
0.33038592,,301.66547,32.956165,-87.57262,0.0066077183,1
0.26641557,,301.5848,32.62151,-87.57262,0.005328311,1
0.28259802,,301.83398,32.28808,-87.57262,0.00565196,1
0.33668298,,302.52713,31.955841,-87.57262,0.006733659,1
0.43461406,,302.68127,31.62478,-87.57262,0.008692281,1
0.38489714,,302.5218,31.294872,-87.57262,0.0076979427,1
0.37921026,,302.32013,30.966091,-87.57262,0.007584205,1
0.41807738,,301.99136,30.638416,-87.57262,0.008361547,1
0.47231227,,301.90134,30.311827,-87.57262,0.009446246,1
,,301.93747,29.9863,-87.57262,,0
,,,29.661814,-87.57262,,0
,,,29.33835,-87.57262,,0
,,,29.01589,-87.57262,,0
,,,28.694414,-87.57262,,0
,,,28.3739,-87.57262,,0
,,,28.054333,-87.57262,,0
,,,27.735691,-87.57262,,0
,,,27.417961,-87.57262,,0
,,,27.101122,-87.57262,,0
,,,26.785158,-87.57262,,0
,,,26.470053,-87.57262,,0
,,,26.15579,-87.57262,,0
,,,25.842354,-87.57262,,0
,,,25.529726,-87.57262,,0
,,,25.217896,-87.57262,,0
,,,24.906843,-87.57262,,0
,,,24.596556,-87.57262,,0
,,,24.28702,-87.57262,,0
,,,23.978218,-87.57262,,0
,,,23.67014,-87.57262,,0
,,,23.36277,-87.57262,,0
,,,23.056093,-87.57262,,0
,,,22.7501,-87.57262,,0
,,,22.444773,-87.57262,,0
,,,22.140102,-87.57262,,0
,,303.81274,21.836075,-87.57262,,0
,,303.77567,21.532677,-87.57262,,0
0.5601628,,303.2383,21.229897,-87.57262,0.0112032555,1
0.4370892,,303.00125,20.927721,-87.57262,0.008741784,1
0.1756291,,303.0193,20.626143,-87.57262,0.0035125818,1
0.27122298,,303.33398,20.325144,-87.57262,0.0054244595,1
0.61783254,,303.90735,20.024717,-87.57262,0.012356651,1
,,304.2156,19.72485,-87.57262,,0
0.5922193,,304.32126,19.42553,-87.57262,0.011844385,1
,,303.98355,19.126749,-87.57262,,0
,,303.23215,18.828493,-87.57262,,0
,,303.2214,18.530754,-87.57262,,0
,,304.1613,18.233519,-87.57262,,0
,,304.5564,17.93678,-87.57262,,0
,,304.52396,17.640526,-87.57262,,0
,,304.85382,17.344746,-87.57262,,0
,,305.3097,17.049429,-87.57262,,0
,,,16.754568,-87.57262,,0
,,,16.460152,-87.57262,,0
,,304.434,16.166172,-87.57262,,0
,,303.9754,15.872617,-87.57262,,0
0.43908072,,302.7126,15.579478,-87.57262,0.008781614,1
0.4049634,,301.7153,15.286747,-87.57262,0.008099268,1
0.34771115,,300.9226,14.994413,-87.57262,0.006954223,1
0.30132672,,300.4679,14.70247,-87.57262,0.0060265344,1
0.27962375,,298.74146,14.410906,-87.57262,0.0055924747,1
0.27254784,,297.7378,14.119713,-87.57262,0.0054509565,1
0.27677375,,299.28278,13.828882,-87.57262,0.005535475,1
0.31679758,,301.99872,13.538405,-87.57262,0.0063359514,1
,,302.49377,13.248274,-87.57262,,0
,,302.43143,12.958479,-87.57262,,0
,,302.48514,12.669013,-87.57262,,0
,,302.33768,12.379867,-87.57262,,0
,,,12.091032,-87.57262,,0
,,,11.802501,-87.57262,,0
,,,11.514265,-87.57262,,0
,,,11.226317,-87.57262,,0
,,,10.938648,-87.57262,,0
,,,10.651252,-87.57262,,0
,,,10.364119,-87.57262,,0
,,,10.077242,-87.57262,,0
,,,9.790613,-87.57262,,0
,,,9.504226,-87.57262,,0
,,,9.218072,-87.57262,,0
,,,8.932143,-87.57262,,0
,,,8.646433,-87.57262,,0
,,,8.360933,-87.57262,,0
,,,8.075637,-87.57262,,0
,,,7.790537,-87.57262,,0
,,,7.5056257,-87.57262,,0
,,,7.2208962,-87.57262,,0
,,,6.9363413,-87.57262,,0
,,,6.6519537,-87.57262,,0
,,,6.367726,-87.57262,,0
,,,6.0836515,-87.57262,,0
,,,5.799723,-87.57262,,0
,,,5.5159335,-87.57262,,0
,,,5.2322764,-87.57262,,0
,,,4.9487443,-87.57262,,0
,,,4.6653304,-87.57262,,0
,,,4.3820276,-87.57262,,0
,,,4.0988297,-87.57262,,0
,,,3.8157291,-87.57262,,0
,,290.48312,47.738617,-87.19917,,0
,,290.48312,47.32334,-87.19917,,0
,,291.01318,46.911266,-87.19917,,0
,,290.4694,46.502296,-87.19917,,0
0.264634,,289.66205,46.09634,-87.19917,0.00529268,1
0.23173246,,290.27637,45.693314,-87.19917,0.004634649,1
,,292.06433,45.293133,-87.19917,,0
,,293.28845,44.89572,-87.19917,,0
,,294.3256,44.501,-87.19917,,0
,,295.18112,44.108894,-87.19917,,0
,,,43.71934,-87.19917,,0
,,,43.332268,-87.19917,,0
,,,42.94761,-87.19917,,0
,,,42.565308,-87.19917,,0
,,295.88342,42.185303,-87.19917,,0
,,295.62796,41.80753,-87.19917,,0
0.24537028,,297.12927,41.431942,-87.19917,0.0049074055,1
0.18272686,,298.10144,41.058483,-87.19917,0.003654537,1
0.1872763,,298.09244,40.6871,-87.19917,0.003745526,1
0.2244399,,297.94684,40.317745,-87.19917,0.004488798,1
0.27388334,,297.78522,39.950367,-87.19917,0.005477667,1
0.29381365,,297.7148,39.58492,-87.19917,0.005876273,1
0.2766514,,297.8462,39.22136,-87.19917,0.005533028,1
0.2596811,,297.79224,38.859642,-87.19917,0.005193622,1
0.3323909,,297.51108,38.499725,-87.19917,0.006647818,1
0.35840508,,297.30643,38.14157,-87.19917,0.0071681016,1
0.3242712,,297.8523,37.785137,-87.19917,0.006485424,1
0.3309609,,297.68097,37.430386,-87.19917,0.006619218,1
0.33806482,,297.18015,37.07728,-87.19917,0.006761296,1
0.26426592,,298.03488,36.72578,-87.19917,0.0052853185,1
0.28701985,,297.92007,36.375854,-87.19917,0.0057403967,1
0.33090562,,297.87155,36.027473,-87.19917,0.0066181123,1
0.28801498,,298.86966,35.680595,-87.19917,0.0057602995,1
0.25825536,,299.34006,35.335194,-87.19917,0.005165107,1
0.27922285,,299.90314,34.991234,-87.19917,0.005584457,1
0.25158024,,300.26505,34.64869,-87.19917,0.005031605,1
0.33637226,,300.28497,34.30753,-87.19917,0.006727445,1
0.34651816,,300.6343,33.967724,-87.19917,0.006930363,1
0.35611027,,300.7301,33.629246,-87.19917,0.007122205,1
0.32142442,,301.33905,33.29207,-87.19917,0.0064284885,1
0.3028998,,301.59488,32.956165,-87.19917,0.006057996,1
0.2488006,,301.70792,32.62151,-87.19917,0.004976012,1
0.30747002,,302.166,32.28808,-87.19917,0.0061494005,1
0.35868055,,302.6548,31.955841,-87.19917,0.007173611,1
0.3999134,,302.66214,31.62478,-87.19917,0.007998268,1
0.35755944,,302.53888,31.294872,-87.19917,0.007151189,1
0.33339983,,302.5624,30.966091,-87.19917,0.0066679963,1
0.31620327,,302.31366,30.638416,-87.19917,0.0063240654,1
,,302.44284,30.311827,-87.19917,,0
,,302.56686,29.9863,-87.19917,,0
,,,29.661814,-87.19917,,0
,,,29.33835,-87.19917,,0
,,,29.01589,-87.19917,,0
,,,28.694414,-87.19917,,0
,,,28.3739,-87.19917,,0
,,,28.054333,-87.19917,,0
,,,27.735691,-87.19917,,0
,,,27.417961,-87.19917,,0
,,,27.101122,-87.19917,,0
,,,26.785158,-87.19917,,0
,,,26.470053,-87.19917,,0
,,,26.15579,-87.19917,,0
,,,25.842354,-87.19917,,0
,,,25.529726,-87.19917,,0
,,,25.217896,-87.19917,,0
,,,24.906843,-87.19917,,0
,,,24.596556,-87.19917,,0
,,,24.28702,-87.19917,,0
,,,23.978218,-87.19917,,0
,,,23.67014,-87.19917,,0
,,,23.36277,-87.19917,,0
,,,23.056093,-87.19917,,0
